,company_no,company_name
41029,5561601534,Moorweiden AB
41030,5590807672,Paun Rajak Förvaltnings AB
41031,5569009672,Ragnarssons El & VP service AB
41032,5590153788,Rekman Bygg & Trä AB
41033,5568304421,Byggnadsfirma Mats Dahlström AB
41034,5566158670,Åsa Dyberg AB
41035,5591385934,Castorem Construction AB
41036,5590675566,SBC Construction AB
41037,5566866058,Eco Graphics i Helsingborg AB
41038,5563301463,Aktiebolaget Skånska Teknik- & Konsulttjänster
41039,5565758017,Karant AB
41040,5569463002,Duo RAW AB
41041,5591803605,KZ EL & STYRINSTALLATION AB
41042,5563321008,Rolf Nordh Stensättningsaktiebolag
41043,5590792726,Greens Säkerhetsteknik AB
41044,5590906813,Piltofta Bygg AB
41045,5591620579,Emils Bygg & Entreprenad i Örkelljunga AB
41046,5590599436,Jordarna i Munka-Ljungby AB
41047,5566887534,Elassist Ängelholm AB
41048,5590724489,konsultBYRÅkiraly AB
41049,5590290192,Ljungbyheds Bygg AB
41050,5568438419,Gertssons Måleri AB
41051,5590437579,Carmag AB
41052,5566398615,IPMS International Project Management Services AB
41053,5590328620,Sista versen 59099 AB
41054,5566445184,Sommarlustkiosken AB
41055,5590049911,Broridas Hantverk AB
41056,5564983681,Vinninge VVS AB
41057,5568283088,Actucon Aktiebolag
41058,5564028115,Capventor AB
41059,5568454606,CMK Bygg AB
41060,5569906331,Widerdal Project Management AB
41061,5569672057,Lars Bohlin Byggkonsult AB
41062,5591498265,PABA Ventilation AB
41063,5569591984,Lille fabrik AB
41064,5591926034,Kakel o Bygg Fixaren i Södra Sverige AB
41065,5592016041,HBG EuroTermica AB
41066,5568536535,TJ Westergren Bygg AB
41067,5591489728,FENCEX AB
41068,5591362560,Tecisol AB
41069,5591844997,vvs access Syd AB
41070,5569078958,Pär Nilsson Bygg Kristianstad AB
41071,5568572035,Montage - Assist Kent Andersson AB
41072,5590514237,Kbb entreprenad aktiebolag
41073,5591754154,Lilja Golv och Bygg AB
41074,9697144807,ELinHÖG Handelsbolag
41075,9167748111,IB-KONSULT HANDELSBOLAG
41076,9164376171,TURES ÅKERI O SCHAKT HANDELSBOLAG
41077,9697881879,Handelsbolaget A64- Inredning & Homestyling
41078,9164339039,HANDELSBOLAGET BYGG-A ERNFORS-JACOBSON
41079,9696755942,Jock Elservice Handelsbolag
41080,9697603950,Kardacz Bygg Handelsbolaget
41081,9697455948,Handelsbolaget YV Anläggning och Trädgårdstjänster
41082,9697279751,LAMAR Kommanditbolag
41083,9697810472,AM Renoveringstjänst Kommanditbolag
41084,9697030766,Landskrona Murarna Handelsbolag
41085,9696239152,Alwe's Montage och Service i Vallåkra Handelsbolag
41086,9167523415,Målerifirma Lars Karlsson Handelsbolag
41087,5590363304,Vinkel & Vrå Jan Jönsson AB
41088,5591982458,Op Bygg&Förvaltning AB
41089,9697089507,Trädgårdsfixarna på Österlen Handelsbolag
41090,5591941520,Extrem Service i Sverige AB
41091,9167740266,C.S. AGENTUR HANDELSBOLAG
41092,5592161185,Lektus Samhällsbyggnad i Malmö AB
41093,9165442071,HANDELSBOLAGET MVK; MARK OCH VA KONSULT
41094,9165371486,Ola Folkesson & Co Handelsbolag
41095,9697452077,Benemarks Plattsättning Kommanditbolag
41096,9696818237,Gårdbolaget Vallby Handelsbolag
41097,9697186725,Pega's Kommanditbolag
41098,9697681667,SF Bygg Handelsbolag
41099,9696036608,Schlajbers Rör Handelsbolag
41100,5569674814,Kapitalförvaltning i Beddingestrand AB
41101,9696742130,El & Maskin Service i Sösdala Handelsbolag
41102,9696775528,Målarmästare Mikael Anderssons                    Måleri Kommanditbolag
41103,9697562404,KLAS BENGTSSONS ENTREPRENAD O ALLSERVICE          Kommanditbolag
41104,9165373458,Skåne-Möbler Handelsbolag
41105,9165468605,IL ASSISTANS HANDELSBOLAG
41106,9167019968,Kenneths Service o Svets Handelsbolag
41107,9697706548,H&M Pattara Handelsbolag
41108,5568811268,Injusteringsteknik Syd AB
41109,5564157237,Aktiebolaget Skånsk Rörentreprenad
41110,9697196757,FP Maskin & Transport Handelsbolag
41111,9697002880,MJ Trädgårdsanläggningar Handelsbolag
41112,5569249906,Hublo AB
41113,5590100243,KK VVS AB
41114,9697263441,Handelsbolaget Bohagets Garagehus Skåne
41115,5164047325,Deme Environmental Contractors NV Belgien Filial  Sverige
41116,9697812130,Trädgårdsfamiljen Handelsbolag
41117,5566745278,Öresund Holding AB
41118,5591687495,PAMEK AB
41119,9697073675,Speltorsken Handelsbolag
41120,5591746739,Tebro AB
41121,5590985098,MurMan Bemannings AB
41122,9697883701,Kanski Fastighetsservice Handelsbolag
41123,5592113731,Elitplåt Öresund AB
41124,5592120975,Vejbystrands El AB
41125,5592235575,Lindbygg Syd AB
41126,5592016785,M SERVICE BYGG & STÄDNING I DÖSJEBRO AB
41127,5590957451,Rexvik Group AB
41128,5592163546,Sista versen 61242 AB
41129,5569597767,RPA Snickeri Inredning Bygg AB
41130,5592227002,Öresundteknik Ventilation AB
41131,5592172844,Projex Bygg AB
41132,5592057862,Wittskövle Entreprenad & Spårservice AB
41133,9697838564,Råå hamn invest Handelsbolag
41134,5591931836,Målerienheten I Syd AB
41135,5591095814,Lockarps Bygg & Entreprenad AB
41136,5566698154,Ytskyddskonsult MP AB
41137,5592001555,J B S i Stora Hult AB
41138,5568262918,Lundgrens El i Dösjebro AB
41139,5590618848,Bygg Blå Skåne AB
41140,5567779656,Terfelt Maskin & Terräng Aktiebolag
41141,5590219167,Westerblads Bygg AB
41142,5569938995,Bäckströms Kakel & Klinker AB
41143,5563061851,Atelier 01 arkitektur Aktiebolag
41144,5592021942,NEGINTERIOR AB
41145,5568829542,A. Lundbergs Plåtslageri AB
41146,5590031356,SC Brandkonsult AB
41147,5591071872,interdisciplinary consultants scandinavia AB
41148,5568862527,R.M. Plåt Aktiebolag
41149,5565879102,Becker's TPSM AB
41150,5565537403,Helach AB
41151,5592082845,Installationsteknik i Hbg AB
41152,5590184817,Bellab AB
41153,5568732860,Helsingborgs Ventilationsteknik AB
41154,5569814220,Byggkraft i Helsingborg AB
41155,5569927030,ETS Eltelesäkerhet AB
41156,5565979993,OS Kyl AB
41157,5565355137,Arken Bygg AB
41158,5590900188,Reslövs Energi AB
41159,5568464498,Hans Christensen Consulting AB
41160,5565615852,Klimatteknik i Örestad AB
41161,5591998371,AFT Consulting AB
41162,5591731202,GASP AB
41163,5569845349,Belleville arkitektkontor AB
41164,5567455083,ARCHIFUNTURE AB
41165,5591430334,RÖR AKTÖREN I HELSINGBORG AB
41166,5567431225,C4 Hantverkshuset AB
41167,5591469787,SYD-RÖRMOKARE AB
41168,5590581947,Örsjö Svets & Montage AB
41169,5564620671,Rugsten Consulting AB
41170,5568165889,Ewerman VVS AB
41171,5568850993,Byggepoxo i Sverige AB
41172,5562505262,Byggnadsekonomen i Höllviksnäs Aktiebolag
41173,5591490684,Optimera Home Sweden AB
41174,5567986889,Miatorps Bygg i Helsingborg AB
41175,5590977921,Kvidinge Golv AB
41176,5590426010,Vintergatans Specialsnickeri AB
41177,5568572472,Söderkulla Takservice AB
41178,5564367471,Magneklints Måleri Aktiebolag
41179,5591798797,Borgs Entreprenad AB
41180,5561200873,Byggelektra Karl-Erik Andreasson Aktiebolag
41181,5590170204,Måleri; Bygg & Design Södra AB
41182,5564200607,Kent Nilssons Gräv & Schakt Aktiebolag
41183,5591270714,Alstad Gräv AB
41184,5566273123,Krals Måleri AB
41185,5564984184,K.G. Anderssons Måleri Aktiebolag
41186,5569335820,Burgundy2016 AB
41187,5566821913,Byggnadshantverkaren Klas Nilsson AB
41188,5565238135,Kulla Vitvaruservice AB
41189,5591507529,Berris Bygg AB
41190,5591299861,Olsbrings byggplåt AB
41191,5564304987,GÖRAN ANDERSSON ENTREPRENAD I BROMÖLLA Aktiebolag
41192,5591223424,Södra Ställningsgruppen S N AB
41193,5590220447,Spångängen Bygg AB
41194,5569700593,Kulleröd Bygg AB
41195,5565970315,Kommunikation & Design i Malmö AB
41196,5569909905,Zbigge ByggSyd AB
41197,5569819989,Marktjänst i Perstorp AB
41198,5567252191,GROBA systems AB
41199,5590207295,Montemedic AB
41200,5590315858,Tullstorps bygg AB
41201,5567786156,S-Schakt Projektutveckling AB
41202,5566455126,Byggprojektledning Bertil Bengtsson AB
41203,5590129317,Wahlström i Hofterup AB
41204,5591371546,AB P. Arstorps Målerifirma
41205,5567206205,Onix International AB
41206,5568335508,Hunab AB
41207,5591909246,Remkar AB
41208,5563835890,Revesz Måleri Aktiebolag
41209,5569332900,Peter Klingberg AB
41210,5566321013,Limhamns Gräv & Schakt AB
41211,5568344336,Bengt Husritare Aktiebolag
41212,5591811905,vis-?-vis Design Studio AB
41213,5568198039,AB Entreprenadställningar i Skåne
41214,5566294624,Eva Nyström Design AB
41215,5590968169,Markpågarna Skåne AB
41216,5591857320,EDC Entreprenad Design Construction AB
41217,5591731046,Holmgrens Glas & Fog i Vallby AB
41218,5566073077,Christian Hansson Bygg och Fastighet AB
41219,5568523434,Malmö City Plattsättning AB
41220,5568363815,JCPC Jens Christian Persson Consulting AB
41221,5590795745,Port- & Dörrinstallatören i Halmstad AB
41222,5590574033,Önder Akay Holding AB
41223,5564247624,Sven Hellborg Aktiebolag
41224,5590861075,Bodelsson Bygg AB
41225,5562791185,Elektrofrekvens Svenska Aktiebolag
41226,5591020242,Henrik Sturessons Gräv & Schakt AB
41227,5564873452,Fernqvist Maskin & Lift Aktiebolag
41228,5590268271,Vanneberga Bo AB
41229,5568803349,CD Design och Måleri i Kristianstad AB
41230,5566396353,Wilmers Måleri AB
41231,5564782562,JAM Bygg Aktiebolag
41232,5566206347,Öresunds Hiss & Elteknik AB
41233,5569193203,Silent Company AB
41234,5569265175,A lot of design Sweden AB
41235,5568245830,Jensen El & Automation i Starby AB
41236,5568062938,Olsson Göran Bygg AB
41237,5566080189,Fastighets AB Komstad
41238,5567639215,Bengt Rosengren bygg AB
41239,5591617088,Nisa Projekt AB
41240,5567266282,AB Byggfors; Erland Fors
41241,5565756953,Martin Lorenz AB
41242,5561189472,Elaktiebolaget Christian Bergh
41243,5567486526,Davidslids plåtslageri AB
41244,5569797748,Alkemisten Bygg AB
41245,5591336945,Empez Bygg AB
41246,5565528865,Källna Schakt och Transport AB
41247,5569522534,Måleri Art & Decor Rocky Konadu AB
41248,5569597999,AB Premholt Murning och Plattsättning
41249,5591711642,MM Mårtenssons Entreprenad AB
41250,5569017204,Elproffs Syd AB
41251,5568583024,Nanes Byggnadsplåt AB
41252,5569784605,Flexnex AB
41253,5566827381,B N Konsult Lift & Transport AB
41254,5565666400,Mikael Rosberg AB
41255,5566737994,K.R Ljus Design AB
41256,5591727770,Formonic AB
41257,5567433361,IKM Hässleholm AB
41258,5567178255,Projektering Administration Resurs Konsult i      Limhamn AB
41259,5590363247,PAL Arkitektur & Konstruktion AB
41260,5569743486,Christer Persson Projektledning AB
41261,5592007438,Jafab El Öst AB
41262,5568759020,Alu-Fog Jens Nilsson AB
41263,5590245055,DeepDrip Bevattning AB
41264,5569956989,Bröderna Holmbergs Bygg AB
41265,5568184799,Husie Byggplåt AB
41266,5592066897,SC4 Måleri AB
41267,5567960728,Pålssons Måleri AB
41268,5567835425,Sicil Sten AB
41269,5569622797,Anderssons Byggservice i Vellinge Aktiebolag
41270,5592127418,Ad mur och puts AB
41271,5567263289,FuktCom Konsult Lindmark AB
41272,5567777924,List Byggservice AB
41273,5569797466,Bygg unik i Skåne AB
41274,5591924757,Lajm AB
41275,5591812846,Tampy Bygg AB
41276,5591347181,Mark of Sweden AB
41277,5567521157,Vackra hudvård & design i Ystad AB
41278,5566430491,Kullhorns Gräv & Transport AB
41279,5590989421,Kent Ottosson Designbyrå AB
41280,5566238654,AB MÅLA OM I MALMÖ
41281,5591196141,Annestads Bygg & Måleri AB
41282,5591411631,CriNo Måleri AB
41283,5591788186,HÄRSLÖVS BYGG AB
41284,5590410261,Jenny Nordberg AB
41285,5567254205,Alaska AB
41286,5590735337,Magnus Knutsson AB
41287,5591903447,Videfors Mur och Fasad AB
41288,5591335095,Stenhus HE Bostad AB
41289,5566252333,DAVAJ bostadsventilation Aktiebolag
41290,5592106172,CaBo Entreprenad AB
41291,5569148595,Marcus Andersson Bygg AB
41292,5567678759,Elbrisen AB
41293,5569811283,På golvet i Malmö AB
41294,5590500251,KLP Konsult AB
41295,5565208674,Carlesons Ventilationsteknik AB
41296,5591898936,Mårten Wallby Design Lab AB
41297,5591290506,Sista versen 57481 AB
41298,5568405103,Skäldervikens El&Bygg AB
41299,5591690093,Bössan AB
41300,5591853261,PAGA Projektledning AB
41301,5590365143,Lundströms Elektro & Teleservice AB
41302,5561230607,Aktiebolaget Stenlyft
41303,5591694798,Vuris VVS AB
41304,5568764137,Bengt Hulths Byggservice AB
41305,5568889330,Västra Ramlösa Måleri Firma AB
41306,5569826562,Stelle and Style i Malmö AB
41307,5563030146,L Adrian Entreprenad Aktiebolag
41308,5590520143,NYOS BYGG AB
41309,5568265259,MHB I SKÅNE AB
41310,5561393959,Kenth Nilsson Aktiebolag
41311,5592040504,Generations AB
41312,5591970685,MBM Möinge Bygg och Montage AB
41313,5591087779,Kihlbergs Entreprenad AB
41314,5591911614,Lars & Pierres Takservice i Skåne AB
41315,5590854245,P. Andersson Snickeri & Bygg AB
41316,5590534912,Rörkonsulten Skåne AB
41317,5566832126,Svensk FastighetsTeknik AB
41318,5565931085,MultiSystem i Eket Aktiebolag
41319,5591677223,EE Interiör AB
41320,5591636765,Sista versen 62243 AB
41321,5565135190,Jananders Consulting Aktiebolag
41322,5591570071,ATIM SOLUTIONS AB
41323,5590286521,Vent Solve AB
41324,5590624374,Sjödahls VVS AB
41325,5568663180,Byggruppen i Höör AB
41326,5567975676,ALZA Konsult AB
41327,5590875174,Elteam Skåne AB
41328,5568038086,Boställets bygg AB
41329,5590395173,Martins Pool & Bygg AB
41330,5590683750,Förstberg Ling AB
41331,5590205174,Sydsvensk Inredningsmontage AB
41332,5569878134,Powab AB
41333,5568874647,Sydblästring Aktiebolag
41334,5591463731,Galveston AB
41335,5592142144,Rosén & Frick Bygg AB
41336,5568865900,Decoratores Fastigheter AB
41337,5564226966,Genarps Gräv & Schakt AB
41338,5569952046,Mikael Nilsson Måleri AB
41339,5564756657,Giplet Aktiebolag
41340,5590830385,Näsets Bygg AB
41341,5569931073,Byggkonsult CG Olsson AB
41342,5590986534,Lanside AB
41343,5568836331,Rörservice i Brösarp AB
41344,5590111885,Svensk Kakeltjänst AB
41345,5564796760,Aktiebolaget Text o Ideproduktion - Olle Larsson
41346,5590084397,PEWI Bygg & Kakel i Hbg AB
41347,5563093623,Mellansvenska Plåtkonsult Aktiebolag
41348,5568785454,Hassan Nöjeskonsult AB
41349,5591392039,Fler Bostäder Projekt i Sverige AB
41350,5591048771,Escania Electric AB
41351,5562325166,Sigma Sävab Aktiebolag
41352,5591968598,Filips Måleri AB
41353,5566174313,HRT Sweden AB
41354,5568727837,Skånes Besiktning & Byggvård AB
41355,5563646081,Byggproduktioner i Lund AB
41356,5569696825,Fielie AB
41357,5568210503,Pelles Golv & Kakelservice AB
41358,5591591457,Boskönt Utveckling AB
41359,5590762679,Social Toolbox AB
41360,5562021187,B & S Olsson Byggnads Aktiebolag
41361,5567999692,Christian Johansson Entreprenad AB
41362,5567826564,Vasstak Kullabygden Aktiebolag
41363,5590247796,Anders Hertzbergs Målerifirma AB
41364,5567461016,Frost Consulting AB
41365,5591309546,Pekkala Golv till tak AB
41366,5591776041,Björntjänst i Skåne AB
41367,5569321549,Elservice Bäckaskog AB
41368,5591423529,FB Innovation AB
41369,5591282115,Pixicat AB
41370,5590883392,Södra Elservice AB
41371,5567529804,Målerifirma Roger Nilsson i Bromölla AB
41372,5564426152,Marian Alanowski Bygg AB
41373,5569990590,GH Design Consulting AB
41374,5568552235,KM Tisells Bygg AB
41375,5565758322,Carlssons Bygg i Degeberga AB
41376,5563696714,Fastighetkonsult i Mellbystrand Aktiebolag
41377,5569007353,C.Hansens El AB
41378,5565768057,FJW Byggkonsult i Malmö AB
41379,5568250780,Benestam Golfarkitekt AB
41380,5569406290,Baltic Suntech AB
41381,5590239066,Mini Gruppen i Svedala AB
41382,5592002637,Kylkraft Skåne AB
41383,5567550313,Åstorps Elservice AB
41384,5591291322,Joliemme AB
41385,5567691703,Raskarum Bygg AB
41386,5561569657,Knoparegården & Berkeman Design AB
41387,5565752382,Jens Frank Retuschbyrån Aktiebolag
41388,5591994792,Flink Byggkonsult AB
41389,5590739859,JWF Konsult & Entreprenad AB
41390,5568094220,Göran Stenzel Byggservice AB
41391,5568578677,O.J. Hemmaskiner AB
41392,5590556568,Ingrediensen AB
41393,5564167350,HÅBE Fog Aktiebolag
41394,5569708901,Xpress Måleri i Landskrona AB
41395,5564352457,Byggkonsult Sölve Johansson Aktiebolag
41396,5590636055,PaMa Gruppen AB
41397,5591630529,Peter Lundbladh arkitektkontor AB
41398,5568689987,Ronander Arkitekter AB
41399,5591445977,ECO Bygg Svedala AB
41400,5568881634,Heljalts Plåt; Vent & Byggservice AB
41401,5591246714,BMJ BYGG & STÄD AB
41402,5567055370,Stenfalken in corpore AB
41403,5569084907,Bengt Assarssons El AB
41404,5569505349,Anton Lindströms Entreprenad AB
41405,5567967293,NJ Förvaltnings AB
41406,5569525974,Paul Linde Bygg AB
41407,5566808019,Formhome sweden AB
41408,5590622055,Haradal Byggkonsult AB
41409,5591914089,SSOJ arkitekt illustration AB
41410,5567448021,Vinslövs Alumontage & Fönstermiljö AB
41411,5569189979,CJA Holding AB
41412,5567354930,Staffan Holfelt Arkitekter AB
41413,5591728711,KVG kakel & klinker AB
41414,5567488654,Eslövs Oljeservice AB
41415,5590465463,GBR Båstad AB
41416,5591422554,Martins Måleri AB
41417,5590513874,MT Rörinstallation AB
41418,5590798038,studio sueca holding AB
41419,5591037220,SHS Ystad AB
41420,5590981782,Köksmontören i Kristianstad AB
41421,5563844983,Aktiebolaget Sösdala Kyrkoreparationer
41422,5591925838,Uddling Bygg AB
41423,5591484554,Our Group AB
41424,5569949695,Elmskogs Bygg AB
41425,5590591565,Ystad Plattsättning AB
41426,5566595194,Stadlers Bygg & Industrimontage AB
41427,5564597408,Thomas Carlsson Byggnadstekniska Aktiebolag
41428,5591533921,PONTUS AB
41429,5565807988,Kullamuraren Bo Ask AB
41430,5591245500,Meraskruv i Skåne AB
41431,5590677802,VisualizeThat AB
41432,5569684565,Skånsk Värme & Sanitet AB
41433,5590476932,Sista versen 59987 AB
41434,5568510589,Magner Enterprises AB
41435,5569896003,Grevens Spårservice AB
41436,5567428221,Renovering & Bygg i Malmö AB
41437,5591301774,Jenidrizi Art & Design AB
41438,5569998437,Möbelimport Sweden AB
41439,5569993917,One architect i Helsingborg AB
41440,5561365635,Bengt Hellborg Arkitektkontor Aktiebolag
41441,5590001003,Stenkällans Bygg AB
41442,5591686661,Gotti konsult AB
41443,5565455028,10-ten Global Media Aktiebolag
41444,5569023699,Frakt & Entreprenad Konsulten Andersson AB
41445,5567670137,ERWIN Helsingborg AB
41446,5590888391,Minges Entreprenad AB
41447,5569813875,ELmanSYD AB
41448,5569803652,Askar måleri AB
41449,5564786787,ByggKonsulten Båstad AB
41450,5562362375,M.T. Glasmästeri Aktiebolag
41451,5567938682,Höganäs Golv & Kakel AB
41452,5590300686,Tofterö Consulting AB
41453,5590209036,BIKO Building Information AB
41454,5564136850,Sista versen 57333 AB
41455,5591450977,ÅMEL AB
41456,5565852539,Bjärno Fastighetsförvaltning AB
41457,5590698030,Studio NMNIC AB
41458,5590132667,Sofiebergs Måleri i Helsingborg AB
41459,5565059739,Lavins Bygg & VVS AB
41460,5590566385,Roman Malecki Bygg AB
41461,5566833470,Torkelstorps Gård AB
41462,5592081045,NL Elektriska AB
41463,5566045810,Kopparrännan AB
41464,5590482047,Packground AB
41465,5568455751,Petra Bindel AB
41466,5590816863,Janssons VVS Teknik i Hbg AB
41467,5562832468,Skabelycke AB
41468,5569876435,Mikael Persson Teknik AB
41469,5567446256,CAMU AB
41470,5569438418,Linds Entreprenad & Anläggning AB
41471,5590920376,Nytorp Consulting AB
41472,5590604129,Caroline Christensson Consulting AB
41473,5591535694,JFK Group AB
41474,5592104474,Djurröds Stensättning AB
41475,5592017239,HB Elservice AB
41476,5590384342,Köhlers Rör Aktiebolag
41477,5591016968,Björksätra Gård i Sjöbo AB
41478,5591440002,RAGGEBORGS EL INSTALLATIONER AB
41479,5590116249,Energiberäknaren i Kristianstad AB
41480,5591008635,IBC Networks AB
41481,5567471965,SydSvenska MiljöProdukter AB
41482,5568253552,Hyllinge Rörcomfort AB
41483,5590795125,Magnus Persson Måleri AB
